signal_power_db,peak_power_db,papr_db,amplitude_mean,amplitude_std,amplitude_skewness,amplitude_kurtosis,phase_variance,phase_range,inst_freq_mean,inst_freq_std,freq_deviation,constellation_radius_std,iq_power_ratio_db,iq_correlation,spectral_centroid,spectral_bandwidth,spectral_rolloff,occupied_bandwidth,c20,c21,c40,c42,autocorr_peak_ratio,frame_index,modulation,snr_db
2.6616282,8.661577,5.999949,1.0373017,0.8773325,0.33583521842956543,-1.4527007,1.9167911,6.0558147,191.10265,21178.305,99961.18,0.6457774,-4.2549477,-0.9503993888828252,6395.1792068850755,9735.31697523498,13085.937499999998,12499.999999999998,(-0.8646981716156006-1.5873486995697021j),1.8457072,(1.2238445281982422-2.133234977722168j),-2.0959496,0.9907917,85563,OOK,20
-0.07337457,8.881204,8.954578,0.88455003,0.44812733,0.5056208372116089,0.07896614,3.3386378,6.273987,-785.1779,56106.316,99934.766,0.45192897,-0.28364944,0.016644351777464993,49617.39137174628,29280.47852952898,94921.87499999999,99023.43749999999,(-0.03496462106704712+0.016455665230751038j),0.9832468,(0.045837901532649994-0.0037132541183382273j),-0.09492898,0.06795172,16764,OOK,-12
-0.023486309,7.433219,7.456705,0.89024854,0.4495155,0.4410877227783203,-0.13081193,3.0470858,6.255638,-2497.7488,55789.336,99845.31,0.45073262,0.101762936,-0.010884812854271472,49808.164056933296,29097.188691048068,94140.62499999999,99414.06249999999,(0.004967233166098595-0.020273206755518913j),0.9946067,(-0.12118194997310638-0.003077266737818718j),-0.13011229,0.06741172,23598,OOK,-10
-0.05002011,9.514657,9.564677,0.88108665,0.4606896,0.6863174438476562,0.5282886,3.1779168,6.2795486,-1243.6094,57307.26,99617.74,0.4633503,-0.49509615,0.029016571167289205,50104.32148016939,29806.334895629512,95507.81249999999,99609.37499999999,(-0.061231598258018494+0.02806365117430687j),0.9885485,(-0.029656805098056793-0.05074687302112579j),0.027660608,0.051711638,11118,OOK,-16
2.6524315,10.849763,8.197331,1.1726238,0.68319577,0.2768156826496124,-0.92295074,2.5026643,6.2751837,-397.10696,37822.32,99843.695,0.50341207,-2.7055194,0.5871189787813704,35565.19545023833,32314.228757597502,92773.43749999999,95898.43749999999,(-0.6952102780342102+1.319575309753418j),1.8418028,(1.5359480381011963+1.8244068622589111j),-2.400896,0.8030163,47152,OOK,2
3.3639102,9.10152,5.7376094,1.1606184,0.90698504,0.20673538744449615,-1.5186577,1.5906596,6.2494087,597.5366,19427.854,98845.09,0.6157502,1.5839803,0.9958029927421543,10167.895084289139,17317.42171461362,52148.43749999999,12109.374999999998,(0.3843141496181488+2.131068706512451j),2.1696568,(3.7291040420532227-1.3208813667297363j),-3.9223466,0.98926276,75699,OOK,16
0.021727566,8.480472,8.458744,0.8896619,0.46207923,0.6121344566345215,0.21786427,3.136849,6.281293,-873.77094,58668.64,99986.016,0.4609248,0.11155747,-0.017341492836334994,50783.2952862381,28686.242674221015,94531.24999999999,99804.68749999999,(0.007722450420260429-0.026735402643680573j),1.0050155,(0.11053171008825302+0.12479674816131592j),-0.018802643,0.048207264,23296,OOK,-10
0.07509656,9.4952,9.420104,0.8886697,0.47718775,0.6562972664833069,0.331275,3.7174659,6.270967,323.84476,56328.383,99760.71,0.47307986,-0.40644664,-0.04107135796676752,48755.332123455744,29332.653119139475,94531.24999999999,99023.43749999999,(-0.03246259689331055-0.03902049362659454j),1.017442,(-0.018765462562441826+0.029562341049313545j),0.055924416,0.05860902,21899,OOK,-10
3.7348125,9.020123,5.28531,1.2417237,0.9062106,0.04838242754340172,-1.5616298,1.3282413,3.7800415,-300.35904,17690.246,99825.39,0.58950645,-5.8894796,0.9787951022382972,10085.90475707611,16696.50840645657,49218.74999999999,12499.999999999998,(-1.4033278226852417+1.8844674825668335j),2.3630953,(1.6791529655456543+5.448265075683594j),-5.5654235,0.99095196,91455,OOK,24
3.4261518,9.072571,5.646419,1.1763563,0.90396965,0.17598025500774384,-1.5267015,1.4225881,6.150796,597.797,20368.691,99533.28,0.6093212,9.306729,-0.9922055243659526,10867.433377978661,18221.83531453215,57812.49999999999,13085.937499999998,(1.7422385215759277-1.3402149677276611j),2.2009754,(-1.0741207599639893+4.0903472900390625j),-4.2249413,0.9892029,69872,OOK,14
0.3756181,9.97258,9.596962,0.9290904,0.4765823,0.6782904267311096,0.38137865,4.2178698,6.27727,265.49454,53926.805,99981.76,0.45641196,0.00917361,-0.043324917724625545,48294.3615998674,30057.122676010782,94921.87499999999,98632.81249999999,(0.06747035682201385-0.015485405921936035j),1.0903397,(0.041546039283275604-0.15538477897644043j),-0.013671637,0.13332185,29971,OOK,-6
3.704147,9.237542,5.533395,1.2133731,0.93498343,0.1324419528245926,-1.5479813,1.2373413,6.1644917,-703.6139,20686.43,99522.35,0.61037475,1.7920674,-0.9990428137587258,7746.582303901662,13842.336419836396,19140.624999999996,11914.062499999998,(0.4815612733364105-2.2955760955810547j),2.3464684,(4.573653221130371+1.994370460510254j),-4.988433,0.99152756,76249,OOK,16
2.9930243,8.802387,5.809363,1.1111226,0.8703255,0.20460142195224762,-1.5547445,1.7502798,6.053383,97.37427,18944.693,98715.86,0.6166383,-8.417207,0.9818238788701769,10852.09260626802,17709.571649781807,56054.68749999999,12890.624999999998,(-1.4998893737792969+1.299370527267456j),1.9920601,(-0.5087478160858154+3.331583023071289j),-3.3107347,0.9895236,75701,OOK,16
3.245636,9.342898,6.0972624,1.1357961,0.90627444,0.2852917015552521,-1.3818908,1.5298188,6.2135396,394.23367,19935.273,99903.3,0.62370324,-9.065299,-0.9901575710355907,6706.568867034745,10139.875891322887,13476.562499999998,11914.062499999998,(-1.6496739387512207-1.3114336729049683j),2.1113663,(-0.7145419120788574-3.241694450378418j),-3.279213,0.98578477,85634,OOK,20
3.586005,8.771831,5.1858253,1.2399011,0.86379564,0.03038894385099411,-1.5392458,1.3534703,3.698553,-402.7336,17906.707,99956.24,0.5716244,4.8863897,0.9321187924136979,8519.381274755538,13934.43189787823,31835.937499999996,12499.999999999998,(1.1936705112457275+1.8921436071395874j),2.2834973,(2.492522954940796-5.034466743469238j),-5.277417,0.99091744,100072,OOK,28
0.10024852,10.726739,10.626491,0.8942051,0.47302094,0.8527418971061707,1.4238887,2.775035,6.2626734,-845.04706,55878.285,99866.164,0.46759295,-0.09559022,0.01575514044801985,48690.73261445381,29775.28537130681,94726.56249999999,99609.37499999999,(-0.007627456448972225+0.046563342213630676j),1.0233516,(-0.028200743719935417+0.3001895844936371j),0.16039467,0.07082994,26762,OOK,-8
1.9815646,9.617143,7.635578,1.0825737,0.6373493,0.4790947437286377,-0.6543889,1.7500532,6.2191577,973.1618,39107.402,99597.695,0.50734025,-1.022352,0.6229764873697716,36283.94215185013,31857.641613955642,93164.06249999999,97460.93749999999,(-0.17978662252426147+1.2065396308898926j),1.5781797,(1.1400127410888672+0.19199705123901367j),-1.3152766,0.7661864,46742,OOK,2
3.5198274,9.853224,6.3333964,1.245189,0.8357451,0.13855384290218353,-1.4096628,1.3464276,6.264245,-704.7752,27590.592,98552.766,0.55729157,3.5302446,-0.8929162325662774,23660.730421330598,28920.64308686095,86914.06249999999,77929.68749999999,(0.9288056492805481-1.9472798109054565j),2.2489653,(3.0184249877929688+3.6791062355041504j),-4.689681,0.9546508,56523,OOK,6
0.15447205,9.045866,8.891394,0.90382236,0.46830943,0.5016694664955139,-0.13132882,2.8522868,6.264773,-552.1533,54160.324,99797.77,0.4600545,-0.19557393,0.07545374387132585,47899.9947563341,29748.817552103108,94921.87499999999,99414.06249999999,(-0.0651656836271286+0.10887262225151062j),1.0362086,(0.2956041395664215-0.07808712124824524j),-0.0970459,0.112232395,29392,OOK,-6
2.7627623,10.139877,7.3771152,1.1221899,0.7936514,0.5546324253082275,-0.8957617,2.624852,6.2775764,-592.5628,35783.367,99912.28,0.5774197,-2.5475109,-0.8094585262189815,29223.983312829,30875.334089735217,90429.68749999999,91992.18749999999,(-0.5999007821083069-1.6030383110046387j),1.8891926,(1.2538838386535645-1.0584983825683594j),-1.6431088,0.89797837,50358,OOK,4
3.2841234,9.122764,5.83864,1.1508465,0.8976152,0.207095667719841,-1.5110915,1.4824915,6.272201,386.3202,23044.256,99644.5,0.6150126,15.179658,0.8601345591644055,11851.438623186892,19777.645347769503,66015.62499999999,13281.249999999998,(2.015209197998047+0.6440645456314087j),2.1301606,(-3.00274658203125-2.375439167022705j),-3.73811,0.98860794,67866,OOK,12
3.07827,8.94323,5.8649597,1.106134,0.8988965,0.35589244961738586,-1.3735352,1.7164942,4.59695,94.7588,20916.355,99996.18,0.63066137,-4.0357294,0.9954550505092511,9770.142062502357,15662.902827873042,43554.68749999999,12695.312499999998,(-0.8817610740661621+1.8261051177978516j),2.0315475,(1.7447004318237305+2.1488428115844727j),-2.7320976,0.98912513,96063,OOK,26
0.24065404,9.227186,8.986532,0.9093666,0.4796135,0.6340811252593994,0.18374586,4.092288,6.2712955,-74.31916,54306.637,99998.4,0.4665076,0.26104787,-0.043208622288465594,48567.36709189427,29521.724669280313,95117.18749999999,99414.06249999999,(0.08767504245042801-0.06646426022052765j),1.0569767,(-0.04122805967926979-0.29962652921676636j),0.0015926361,0.13204,30064,OOK,-6
2.5817826,9.815584,7.233802,1.1569347,0.6881757,0.4350062310695648,-0.730762,1.369112,6.261841,-1977.3905,38931.77,99817.59,0.51122284,5.989985,-0.21561975228495067,36359.90710183289,32096.093716298088,91796.87499999999,96484.37499999999,(1.366274356842041-0.45442473888397217j),1.8120837,(-1.5134143829345703+1.0476047992706299j),-1.8805232,0.77525854,47276,OOK,2
3.2185082,8.811104,5.5925956,1.1337091,0.9016224,0.1708199679851532,-1.5876571,1.5666641,4.820491,-578.1596,18782.893,99920.445,0.62244254,-14.10595,0.8310212260270154,7921.40060911165,13514.230229321567,26953.124999999996,12109.374999999998,(-1.9644408226013184+0.6712043881416321j),2.0982192,(-3.091623306274414+2.3746485710144043j),-3.692411,0.9902787,83675,OOK,20
0.08985846,8.447016,8.357158,0.88963276,0.4790196,0.7072581648826599,0.33816957,3.5805764,6.27339,1574.9086,57483.336,99754.21,0.47408956,0.38977608,0.059555501368777325,49323.6227924374,29300.71963918292,94921.87499999999,99414.06249999999,(0.04476030915975571+0.06959199905395508j),1.0209062,(0.009825529530644417+0.16687004268169403j),0.07706976,0.048339456,18544,OOK,-12
3.185689,8.97436,5.7886715,1.145258,0.8779563,0.19200170040130615,-1.5281351,7.313119,6.2800617,-987.546,19176.729,99940.91,0.608399,17.087063,-0.12907497674146462,5589.211194245638,7152.930934094412,12109.374999999998,11914.062499999998,(2.0440611839294434-0.08265544474124908j),2.0824227,(-3.9181747436523438+0.3974829912185669j),-3.601901,0.9908825,91878,OOK,24
1.6894507,9.499866,7.810415,1.0619723,0.58969045,0.5471642017364502,-0.3537314,2.4792492,6.242894,496.69928,42410.812,99702.41,0.4854579,-4.35398,-0.09594113813796035,39396.70460282305,31366.204886054384,93359.37499999999,97265.62499999999,(-0.9258673787117004-0.07811548560857773j),1.4755199,(-0.646003246307373-0.29462966322898865j),-0.7961352,0.6260785,44966,OOK,0
2.5518246,8.919292,6.367468,1.0402575,0.8470485,0.3240883946418762,-1.4199067,1.7833953,6.219343,696.1862,21671.21,99925.65,0.6314181,5.7455664,-0.9315451410159596,9760.14401628859,16145.964700529476,46093.74999999999,12109.374999999998,(1.0710015296936035-1.394002079963684j),1.7996268,(0.5286026000976562+2.4027647972106934j),-2.1050487,0.9886347,98242,OOK,26
3.8488185,9.333873,5.485054,1.2863717,0.8781788,0.11165879666805267,-1.4282712,1.1388922,3.9169693,-94.44083,15873.191,99978.81,0.5638219,-6.8075485,-0.9900893260855639,9486.406505091752,15287.189535819618,41015.62499999999,12890.624999999998,(-1.6014604568481445-1.815199375152588j),2.42595,(0.6664911508560181-5.920818328857422j),-5.911153,0.9898171,99494,OOK,28
3.1487393,8.952318,5.803579,1.1452777,0.8678248,0.2225092202425003,-1.4548334,1.5522006,3.9568372,-771.76807,20390.627,99990.96,0.6039418,0.807859,-0.9629092065009166,9442.010245955345,15097.436760195893,39843.74999999999,12695.312499999998,(0.18066516518592834-2.0219814777374268j),2.0647807,(3.7518787384033203+0.4750549793243408j),-3.4575882,0.9894604,103102,OOK,30
3.4167824,8.812505,5.3957224,1.1887733,0.88490117,0.15945647656917572,-1.5184069,1.5263755,3.6309795,203.276,18739.71,99796.42,0.59711176,-3.181102,0.9700698821444592,8256.77186261164,13544.874456828466,28710.937499999996,12304.687499999998,(-0.7730253338813782+2.0284409523010254j),2.196232,(3.4282565116882324+2.9800548553466797j),-4.2885165,0.98927534,93527,OOK,24
2.688228,9.318066,6.629838,1.0706464,0.84306735,0.34398549795150757,-1.4353541,2.6746197,6.218884,184.61902,29435.643,99950.95,0.61865836,4.6916404,-0.9081899280296925,19208.694553782254,27064.0023156358,84765.62499999999,58007.81249999999,(0.926264226436615-1.5323619842529297j),1.8570465,(1.3115510940551758+2.153435707092285j),-2.227788,0.9701257,60851,OOK,8
0.1268755,8.546094,8.419218,0.89787877,0.47271433,0.7200612425804138,0.48461342,3.2848983,6.2769375,-5460.362,57394.84,99980.6,0.4658596,0.07779209,-0.04520693494099176,50305.661099923214,29213.591159649106,95507.81249999999,98046.87499999999,(0.009133417159318924-0.046645086258649826j),1.0296451,(0.002484857104718685+0.08935099840164185j),0.05541253,0.046099726,2520,OOK,-20
0.089216396,8.716133,8.626917,0.8946445,0.46943206,0.6272838711738586,0.09191275,3.9411123,6.2672625,-700.85425,57726.707,99883.29,0.46463498,0.29322925,0.005355364549974787,50508.128196489044,29418.557715045416,95507.81249999999,99804.68749999999,(0.06344106793403625+0.016122596338391304j),1.0207553,(0.0313066691160202+0.07930704206228256j),-0.0069084167,0.083010405,31805,OOK,-6
3.2452312,9.420721,6.17549,1.1339133,0.90852076,0.2543386220932007,-1.4938855,1.89268,6.27277,98.95788,18381.021,99687.555,0.62527823,17.947819,0.48778646722642083,10241.307063359263,16844.191601703234,50195.31249999999,12499.999999999998,(2.0702080726623535+0.2598971426486969j),2.1111696,(-3.472245216369629-0.9519484043121338j),-3.3553333,0.9892866,78621,OOK,18
2.947923,9.013806,6.0658836,1.1140692,0.85459316,0.2705167531967163,-1.401215,1.5951663,5.787938,774.1949,19209.123,99962.88,0.6086439,2.7825382,-0.9787548922937718,9839.035870743339,15967.156086916755,45117.18749999999,12304.687499999998,(0.6117647886276245-1.8549673557281494j),1.9714797,(2.6229629516601562+1.7934331893920898j),-3.004324,0.98772174,81160,OOK,18
3.2100499,10.172805,6.962755,1.1852212,0.8302934,0.2740384340286255,-1.3368337,2.1426878,6.2493677,1169.5873,29389.32,99558.29,0.5737585,-1.1443982,-0.926367173362054,23738.45707876352,29318.503304444286,88085.93749999999,80273.43749999999,(-0.3164079189300537-1.9985668659210205j),2.0941365,(3.3238658905029297-1.1382827758789062j),-3.547308,0.9537078,53437,OOK,6
1.9444892,9.825378,7.880889,1.0479795,0.6830106,0.5489509105682373,-0.75046706,3.0848618,6.2435746,1948.574,40515.37,99807.305,0.54601294,-0.51503843,0.6704799866691256,34231.27390679886,31829.570806342286,91796.87499999999,96093.74999999999,(-0.1050301045179367+1.2404160499572754j),1.5647643,(1.1764614582061768+0.22445303201675415j),-0.94363976,0.80388194,49093,OOK,2
0.029541835,9.2758,9.246258,0.8828311,0.47690108,0.6728375554084778,0.24394083,3.5580935,6.263511,2854.454,57308.44,99939.086,0.47528186,0.016416876,-0.050492512145591674,48977.606033748554,29349.83444542773,95898.43749999999,99609.37499999999,(0.00518425926566124-0.04666656255722046j),1.0068254,(0.11374834924936295+0.06298620253801346j),0.06692147,0.046595484,11954,OOK,-16
3.5497153,9.146107,5.5963917,1.2236993,0.875817,0.13380488753318787,-1.5030478,1.3939298,6.2475405,7.550556,17596.928,99401.71,0.58200616,7.341712,-0.9299591404501664,11631.891571494212,19699.615026908417,66796.87499999999,12695.312499999998,(1.5956321954727173-1.55668306350708j),2.2644958,(-0.014006257057189941+5.034761428833008j),-4.7703824,0.9886065,67383,OOK,12
1.8024887,9.189633,7.3871446,1.0806105,0.58882076,0.4570915400981903,-0.44743538,1.9938495,6.2641582,-2294.4058,42053.14,99858.7,0.47847435,-3.226794,0.24593245516056048,40582.59990884632,32134.789403495004,94335.93749999999,98437.49999999999,(-0.7669243812561035+0.5315278172492981j),1.5144289,(-0.1688302755355835+1.2042444944381714j),-0.9547703,0.6026332,41606,OOK,0
0.008309725,7.627499,7.6191893,0.88164294,0.47394213,0.5918396711349487,-0.03178692,3.367637,6.2602015,-2240.3967,58518.984,99976.875,0.47348896,0.29843986,0.0001673312997034577,50338.20309024911,28868.304468048787,94921.87499999999,98632.81249999999,(0.03242657333612442+0.0007811393588781357j),1.0019152,(0.023068541660904884+0.07681779563426971j),0.01500082,0.05498525,2212,OOK,-20
3.085075,9.115843,6.030768,1.1121323,0.8932498,0.20237545669078827,-1.5734425,2.3440814,6.2303815,1076.0074,23883.844,99882.67,0.6262088,5.3577495,0.9891414052567634,11912.22387173562,20011.41097117439,66015.62499999999,12304.687499999998,(1.1256314516067505+1.685774326324463j),2.0347333,(1.32379150390625-3.1394128799438477j),-3.3883462,0.9889782,69069,OOK,12
2.6001241,9.71707,7.1169453,1.1668851,0.6768544,0.3158935308456421,-0.92986465,1.8554223,6.260682,1164.3251,36630.3,99937.74,0.50175196,-6.774749,-0.11847561434338089,34715.62556106614,32013.954216961563,91796.87499999999,94531.24999999999,(-1.4783216714859009-0.20409169793128967j),1.8197529,(-2.2468576431274414-0.6526743173599243j),-2.361567,0.81147707,47581,OOK,2
0.12610663,8.175258,8.049151,0.89872503,0.47091004,0.5787359476089478,0.018717289,3.2380805,6.2611084,1869.5107,56632.504,99953.95,0.4641225,0.48292542,-0.029399009507884637,49278.7893872163,29112.89834820199,95117.18749999999,98437.49999999999,(0.05685718357563019-0.03088422492146492j),1.0294628,(0.010388635098934174+0.0421670526266098j),-0.030991077,0.0613494,2077,OOK,-20
3.021048,9.0812435,6.0601954,1.0857842,0.9088611,0.3351893126964569,-1.468325,2.0015373,6.2810774,1171.6637,20118.242,99911.91,0.6418671,17.209217,0.9850475192329182,8092.602420299932,13982.283278261983,28320.312499999996,11718.749999999998,(1.931673288345337+0.5328570604324341j),2.0049558,(-2.301455497741699-1.3873391151428223j),-2.6841474,0.9879612,77461,OOK,16
1.9634151,9.8403,7.8768845,1.1022673,0.5971641,0.5006036162376404,-0.3107872,2.0309832,6.271186,1574.4219,39819.242,99776.44,0.47634643,-3.5350778,-0.020020760494342954,40267.574413979935,31537.232688867847,93359.37499999999,98437.49999999999,(-0.9642376899719238-0.04724995791912079j),1.5715982,(-1.082394003868103-0.16322216391563416j),-0.9839792,0.62099266,44419,OOK,0
3.3048418,8.906297,5.6014547,1.1760707,0.87017494,0.10448984801769257,-1.5791179,1.6271944,4.0116863,-185.52098,21169.7,99998.62,0.5947911,1.9538732,-0.9620975490949827,5447.526169693733,7017.084253394336,12304.687499999998,11914.062499999998,(0.49933338165283203-2.044062614440918j),2.140347,(3.9962573051452637+2.2040812969207764j),-4.2541265,0.99101955,102077,OOK,28
2.3371708,9.967298,7.630127,1.1308849,0.65874165,0.3684912323951721,-0.84435153,5.126638,6.27707,-78.59607,38338.918,99993.99,0.50333434,5.062439,0.3809696485736591,35668.46249503679,32367.437774814727,93945.31249999999,98046.87499999999,(1.168524980545044+0.6525523662567139j),1.7128412,(-0.7967996597290039-1.4795427322387695j),-1.8111324,0.7827224,48367,OOK,2
0.054303836,8.404909,8.350605,0.89425516,0.4614002,0.5392449498176575,-0.07102132,3.5778437,6.270277,957.15753,57700.465,99865.5,0.45852453,0.06816669,0.008176643249561143,49216.029061883615,28530.207633738042,94335.93749999999,99023.43749999999,(0.012280495837330818+0.012081215158104897j),1.0125824,(-0.05886128172278404+0.12456746399402618j),-0.0677377,0.04777978,20850,OOK,-10
4.174251,9.006559,4.8323083,1.3432379,0.90023947,-0.08971094340085983,-1.5605048,1.1497223,6.266284,-192.28175,16156.593,99600.875,0.5567311,16.884777,0.8460564039933576,9754.32360151056,16428.36103344301,47070.31249999999,12499.999999999998,(2.528667449951172+0.6210427284240723j),2.6147194,(-7.017949104309082-3.6781082153320312j),-7.830615,0.991418,78513,OOK,18
3.4579363,9.471257,6.013321,1.214181,0.8619208,0.16310279071331024,-1.4592022,1.657528,6.1333914,-387.33224,20003.527,97352.55,0.57885605,-0.6724279,0.9771084240234832,15022.18346437447,23395.166692086736,77148.43749999999,13085.937499999998,(-0.17421294748783112+2.1878621578216553j),2.2171426,(4.5987958908081055+0.6129977703094482j),-4.5462255,0.98143667,64634,OOK,10
3.5645869,9.741581,6.1769943,1.2410653,0.8555821,0.08365029096603394,-1.4854645,1.4974158,6.105456,-1162.0051,20857.11,98040.05,0.5675869,-4.0000224,-0.9766516352353144,14735.551721230695,23103.847730408907,77539.06249999999,12890.624999999998,(-0.9863576292991638-2.0260133743286133j),2.2722635,(3.2243876457214355-4.101178169250488j),-5.1950574,0.98431194,63837,OOK,10
3.485239,9.366123,5.880884,1.1847018,0.9097289,0.13871772587299347,-1.5508616,1.5943284,6.1461573,400.82962,20538.188,99840.47,0.6090459,-7.9915686,0.9535690589039424,10810.955380380237,18100.126077840217,57421.87499999999,12890.624999999998,(-1.6379607915878296+1.482933521270752j),2.231125,(-0.46910494565963745+4.584697723388672j),-4.41113,0.98960304,72241,OOK,14
0.1573225,8.334955,8.177632,0.9056655,0.4654664,0.660828173160553,0.17076087,3.4578648,6.2356706,-1548.1373,57606.06,99989.35,0.45711157,-0.477031,0.026083693229526927,50337.37288891476,29089.432292267367,94921.87499999999,99218.74999999999,(-0.053971536457538605+0.02365506999194622j),1.036889,(-0.16139765083789825-0.04697050154209137j),-0.024448156,0.056948412,12263,OOK,-16
2.9266963,9.37708,6.4503837,1.1562754,0.7905026,0.23359127342700958,-1.3690534,2.1128373,6.253709,-806.3586,28320.904,98312.05,0.56437594,-3.7713792,0.9035205744288459,24085.449050370215,29052.023539617894,87109.37499999999,80859.37499999999,(-0.8250048160552979+1.694824457168579j),1.9618673,(2.09830904006958+2.574441909790039j),-3.2800508,0.95091647,54047,OOK,6
3.0747569,8.942831,5.8680744,1.1123747,0.8902401,0.29924196004867554,-1.4403086,2.4664297,6.270976,1377.0912,21910.133,99793.01,0.6248407,9.792007,0.977686825272327,12159.489677666972,20388.310729117737,68749.99999999999,12695.312499999998,(1.653823733329773+1.164154291152954j),2.0299048,(-1.1044507026672363-2.8035621643066406j),-2.9973273,0.9878272,65649,OOK,12
3.793193,9.100851,5.307658,1.2420878,0.92319775,0.05152725800871849,-1.6386267,1.4045205,6.212488,-3.1938386,23848.078,99473.97,0.5965338,-2.0265577,-0.9818586254941728,15868.339144399428,24503.36557866797,79492.18749999999,14648.437499999998,(-0.552794873714447-2.312398910522461j),2.395076,(5.061790466308594-2.5648021697998047j),-5.665605,0.9857208,62995,OOK,10
0.16956156,8.353976,8.184415,0.90205765,0.4755073,0.6229897141456604,0.15897417,3.5287123,6.2746677,1433.9113,57366.28,99967.125,0.46631467,-0.23123479,0.01954130402786024,49463.31047435108,29345.77628545294,95507.81249999999,99414.06249999999,(-0.03239957243204117+0.04034450650215149j),1.0398152,(0.04352236166596413-0.004487626254558563j),0.0041074753,0.06685702,24867,OOK,-8
0.0588851,8.794917,8.736032,0.8909317,0.46892625,0.6473780870437622,0.24467778,3.3231366,6.2803116,-767.1254,57119.38,99945.54,0.46575797,-0.12313068,0.025730847552479216,49040.476548714716,28787.322536838426,93945.31249999999,98632.81249999999,(-0.0328960120677948+0.0404793806374073j),1.0136511,(0.053237177431583405+0.06515849381685257j),0.01438117,0.057534125,28215,OOK,-8
0.98333514,9.909105,8.92577,0.9956017,0.5127194,0.501126766204834,-0.018520117,1.8161916,6.238986,-963.3022,45180.81,99370.2,0.4578392,2.079602,-0.05732311312939327,44328.00436697238,31048.87243106318,93749.99999999999,98632.81249999999,(0.5001450777053833-0.05778118222951889j),1.2541039,(-0.21872615814208984+0.17327672243118286j),-0.37804413,0.38913077,40801,OOK,-2
2.7702427,8.754633,5.9843903,1.05065,0.88802236,0.3547532260417938,-1.4398009,1.8585073,6.0844083,-788.95355,21275.094,99527.305,0.6455231,1.2471204,0.9993685830145738,10318.327506852733,16932.34272157907,50585.93749999999,13281.249999999998,(0.2720370590686798+1.8721721172332764j),1.8924494,(2.189244270324707-0.6678316593170166j),-2.2860308,0.98893356,80896,OOK,18
3.0775633,9.076899,5.9993353,1.1079131,0.89651865,0.2792985737323761,-1.4826475,1.7728896,3.8328152,488.9739,21917.242,99999.586,0.6290442,-4.3902626,-0.9999446837768182,9260.56140826951,15252.51403290237,40820.31249999999,12109.374999999998,(-0.947159469127655-1.796816110610962j),2.031217,(1.7453479766845703-2.5371360778808594j),-3.0790968,0.98921233,105743,OOK,30
3.2580853,8.914589,5.6565037,1.1579815,0.88119584,0.1394210010766983,-1.5595647,1.6309948,6.0058527,-292.9587,20095.111,99929.58,0.6055754,4.4151597,-0.9992731976277236,5800.15132645518,7774.4001027623735,12695.312499999998,12499.999999999998,(0.9905474185943604-1.8708138465881348j),2.1174273,(2.3118467330932617+3.3814525604248047j),-4.0922437,0.99142486,94919,OOK,26
0.07974389,7.9228644,7.8431206,0.8956638,0.4650996,0.5896896719932556,-0.05850029,2.9737687,6.24786,-2442.9468,57589.945,99963.125,0.46084914,-0.13661513,0.019217439881506586,49792.69926861408,28915.42100435204,95117.18749999999,99609.37499999999,(-0.010245679877698421+0.018047604709863663j),1.0185313,(0.09572181105613708+0.030651917681097984j),-0.04030323,0.046378613,19863,OOK,-12
1.5438269,9.425045,7.881218,1.0460621,0.5767308,0.5552913546562195,-0.34320402,5.034726,6.278933,1601.0508,42653.004,99986.195,0.48281616,2.8621175,0.24813496564387008,40767.12619085227,31379.522049408548,94140.62499999999,97656.24999999999,(0.6971703767776489+0.4500558376312256j),1.4268644,(-0.33887743949890137-0.6322027444839478j),-0.639658,0.5920767,42432,OOK,0
0.07036683,8.174599,8.104232,0.8961564,0.46177718,0.5977327227592468,0.121780634,3.3870132,6.279516,209.47342,59285.438,99985.0,0.45805135,0.13496177,-0.008530842860543425,49397.55357031957,28855.66484272081,95117.18749999999,98632.81249999999,(0.015516284853219986-0.009822264313697815j),1.0163345,(0.06819570064544678+0.11466918140649796j),-0.04080844,0.046661776,2976,OOK,-20
1.188204,10.268389,9.080185,1.0141853,0.53489166,0.7119016051292419,0.36806417,3.9521184,6.2809076,927.609,48096.15,99892.38,0.4665043,0.31374916,-0.20606894351665384,44977.474021070004,31016.055511898805,95117.18749999999,99414.06249999999,(0.12667201459407806-0.4863210916519165j),1.314681,(0.29194092750549316+0.05843159556388855j),-0.16798759,0.37293318,40215,OOK,-2
3.8247683,8.895517,5.0707493,1.2489774,0.92336786,-0.018580906093120575,-1.6515899,1.683762,6.1525183,-193.68887,17881.91,99601.484,0.5944788,1.2306361,0.998022916799861,7920.768969566991,14533.6668488539,30859.374999999996,11914.062499999998,(0.3383474349975586+2.386742353439331j),2.4125528,(5.903743743896484-1.6831097602844238j),-6.13115,0.9920201,77319,OOK,16
3.8517394,9.212923,5.3611836,1.2786634,0.8902821,-0.06605815142393112,-1.6023134,1.5024519,6.2068844,-585.6905,21304.986,99892.57,0.5714006,-15.545745,-0.8740551847124421,14308.840575654522,22938.233489588005,74804.68749999999,12304.687499999998,(-2.314816474914551-0.6891108155250549j),2.4275823,(-5.455239295959473-3.6072568893432617j),-6.531425,0.9860206,63552,OOK,10
